Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
AUG-20251028-CLO-1,2025-10-28,CUST-13300,Male,36,Clothing,3,188,564
AUG-20251028-CLO-0,2025-10-28,CUST-76322,Male,34,Clothing,2,177,354
AUG-20251028-ELE-3,2025-10-28,CUST-14477,Male,31,Electronics,2,1022,2044
AUG-20251028-BEA-3,2025-10-28,CUST-59345,Female,26,Beauty,5,193,965
AUG-20251028-ELE-0,2025-10-28,CUST-68988,Male,39,Electronics,2,1053,2106
AUG-20251028-CLO-4,2025-10-28,CUST-20559,Male,19,Clothing,2,165,330
AUG-20251028-BEA-2,2025-10-28,CUST-13270,Female,26,Beauty,1,78,78
AUG-20251028-BEA-1,2025-10-28,CUST-72694,Female,25,Beauty,3,104,312
AUG-20251028-BEA-0,2025-10-28,CUST-59953,Male,36,Beauty,3,116,348
AUG-20251028-ELE-2,2025-10-28,CUST-24195,Male,38,Electronics,2,1264,2528
AUG-20251029-CLO-1,2025-10-29,CUST-35542,Male,33,Clothing,1,127,127
AUG-20251029-CLO-0,2025-10-29,CUST-24296,Female,26,Clothing,3,289,867
AUG-20251029-ELE-3,2025-10-29,CUST-97253,Male,23,Electronics,1,691,691
AUG-20251029-CLO-2,2025-10-29,CUST-55981,Male,38,Clothing,3,102,306
AUG-20251029-ELE-1,2025-10-29,CUST-11564,Male,31,Electronics,2,1118,2236
AUG-20251029-ELE-2,2025-10-29,CUST-71218,Female,27,Electronics,1,882,882
AUG-20251029-BEA-3,2025-10-29,CUST-52636,Female,35,Beauty,3,175,525
AUG-20251029-BEA-2,2025-10-29,CUST-28133,Male,28,Beauty,4,175,700
AUG-20251029-BEA-1,2025-10-29,CUST-20385,Female,23,Beauty,5,153,765
AUG-20251029-BEA-0,2025-10-29,CUST-32313,Female,34,Beauty,4,141,564
AUG-20251029-ELE-0,2025-10-29,CUST-62651,Male,23,Electronics,1,727,727
AUG-20251030-CLO-1,2025-10-30,CUST-99127,Female,35,Clothing,1,299,299
AUG-20251030-CLO-2,2025-10-30,CUST-53024,Female,28,Clothing,2,271,542
AUG-20251030-ELE-3,2025-10-30,CUST-63606,Female,32,Electronics,2,1223,2446
AUG-20251030-ELE-2,2025-10-30,CUST-53535,Female,34,Electronics,2,563,1126
AUG-20251030-CLO-0,2025-10-30,CUST-75343,Female,34,Clothing,1,110,110
AUG-20251030-ELE-0,2025-10-30,CUST-94921,Female,43,Electronics,1,765,765
AUG-20251030-BEA-2,2025-10-30,CUST-40010,Female,28,Beauty,5,159,795
AUG-20251030-BEA-1,2025-10-30,CUST-98083,Female,34,Beauty,5,104,520
AUG-20251030-BEA-0,2025-10-30,CUST-12517,Female,26,Beauty,2,185,370
AUG-20251030-ELE-1,2025-10-30,CUST-64865,Male,23,Electronics,2,1276,2552
AUG-20251031-CLO-2,2025-10-31,CUST-83525,Female,25,Clothing,1,97,97
AUG-20251031-BEA-0,2025-10-31,CUST-98874,Male,25,Beauty,3,138,414
AUG-20251031-BEA-1,2025-10-31,CUST-34482,Male,18,Beauty,1,130,130
AUG-20251031-BEA-2,2025-10-31,CUST-49718,Female,29,Beauty,1,187,187
AUG-20251031-ELE-0,2025-10-31,CUST-60735,Male,29,Electronics,2,226,452
AUG-20251031-ELE-1,2025-10-31,CUST-40568,Female,33,Electronics,1,291,291
AUG-20251031-ELE-2,2025-10-31,CUST-31152,Male,30,Electronics,1,1179,1179
AUG-20251031-CLO-0,2025-10-31,CUST-32009,Female,18,Clothing,1,73,73
AUG-20251031-CLO-1,2025-10-31,CUST-94389,Female,33,Clothing,2,130,260
AUG-20251031-CLO-3,2025-10-31,CUST-28788,Male,24,Clothing,3,81,243
AUG-20251101-ELE-4,2025-11-01,CUST-16549,Male,26,Electronics,1,1031,1031
AUG-20251101-CLO-2,2025-11-01,CUST-41703,Male,30,Clothing,2,311,622
AUG-20251101-ELE-3,2025-11-01,CUST-50121,Female,30,Electronics,2,323,646
AUG-20251101-CLO-1,2025-11-01,CUST-83432,Female,21,Clothing,3,155,465
AUG-20251101-CLO-0,2025-11-01,CUST-20660,Female,27,Clothing,1,337,337
AUG-20251101-ELE-2,2025-11-01,CUST-51046,Male,28,Electronics,1,1130,1130
AUG-20251101-BEA-2,2025-11-01,CUST-36922,Female,26,Beauty,2,160,320
AUG-20251101-ELE-0,2025-11-01,CUST-71803,Female,25,Electronics,1,333,333
AUG-20251101-BEA-3,2025-11-01,CUST-68577,Female,29,Beauty,4,200,800
AUG-20251101-BEA-1,2025-11-01,CUST-37265,Female,30,Beauty,4,144,576
AUG-20251101-BEA-0,2025-11-01,CUST-50606,Female,35,Beauty,5,32,160
AUG-20251101-ELE-1,2025-11-01,CUST-73846,Male,47,Electronics,2,1179,2358
AUG-20251102-CLO-3,2025-11-02,CUST-35947,Female,31,Clothing,1,417,417
AUG-20251102-CLO-2,2025-11-02,CUST-92852,Male,25,Clothing,2,181,362
AUG-20251102-CLO-1,2025-11-02,CUST-21977,Female,27,Clothing,3,406,1218
AUG-20251102-CLO-0,2025-11-02,CUST-27030,Female,38,Clothing,3,57,171
AUG-20251102-ELE-4,2025-11-02,CUST-84130,Female,30,Electronics,1,1429,1429
AUG-20251102-ELE-3,2025-11-02,CUST-48598,Male,26,Electronics,1,1024,1024
AUG-20251102-ELE-2,2025-11-02,CUST-15237,Female,27,Electronics,2,424,848
AUG-20251102-ELE-1,2025-11-02,CUST-49190,Male,27,Electronics,2,962,1924
AUG-20251102-ELE-0,2025-11-02,CUST-54300,Male,42,Electronics,2,274,548
AUG-20251102-BEA-4,2025-11-02,CUST-18711,Male,31,Beauty,4,93,372
AUG-20251102-BEA-3,2025-11-02,CUST-21984,Male,18,Beauty,5,216,1080
AUG-20251102-BEA-2,2025-11-02,CUST-60840,Male,26,Beauty,3,49,147
AUG-20251102-BEA-1,2025-11-02,CUST-47475,Female,26,Beauty,4,167,668
AUG-20251102-BEA-0,2025-11-02,CUST-31956,Male,18,Beauty,4,100,400
AUG-20251103-CLO-2,2025-11-03,CUST-30192,Male,42,Clothing,2,150,300
AUG-20251103-CLO-1,2025-11-03,CUST-71520,Male,23,Clothing,1,161,161
AUG-20251103-CLO-0,2025-11-03,CUST-93030,Male,28,Clothing,2,157,314
AUG-20251103-ELE-3,2025-11-03,CUST-53436,Female,41,Electronics,1,1279,1279
AUG-20251103-ELE-2,2025-11-03,CUST-18057,Male,36,Electronics,1,982,982
AUG-20251103-CLO-3,2025-11-03,CUST-22546,Female,30,Clothing,3,249,747
AUG-20251103-ELE-0,2025-11-03,CUST-18783,Male,32,Electronics,2,1319,2638
AUG-20251103-BEA-2,2025-11-03,CUST-91983,Female,25,Beauty,5,61,305
AUG-20251103-BEA-1,2025-11-03,CUST-30064,Female,38,Beauty,3,147,441
AUG-20251103-BEA-0,2025-11-03,CUST-25344,Male,29,Beauty,4,102,408
AUG-20251103-ELE-1,2025-11-03,CUST-39707,Male,28,Electronics,1,498,498
AUG-20251104-CLO-4,2025-11-04,CUST-86731,Male,26,Clothing,3,386,1158
AUG-20251104-CLO-2,2025-11-04,CUST-14954,Male,24,Clothing,1,279,279
AUG-20251104-CLO-1,2025-11-04,CUST-70651,Male,27,Clothing,2,107,214
AUG-20251104-CLO-0,2025-11-04,CUST-77618,Female,40,Clothing,1,139,139
AUG-20251104-ELE-3,2025-11-04,CUST-53930,Female,29,Electronics,1,1194,1194
AUG-20251104-ELE-2,2025-11-04,CUST-33079,Male,36,Electronics,1,1042,1042
AUG-20251104-CLO-3,2025-11-04,CUST-22833,Female,24,Clothing,2,72,144
AUG-20251104-ELE-0,2025-11-04,CUST-83268,Male,43,Electronics,1,1247,1247
AUG-20251104-BEA-3,2025-11-04,CUST-18797,Female,31,Beauty,5,64,320
AUG-20251104-BEA-2,2025-11-04,CUST-56075,Male,28,Beauty,3,92,276
AUG-20251104-BEA-1,2025-11-04,CUST-18494,Female,27,Beauty,4,38,152
AUG-20251104-BEA-0,2025-11-04,CUST-13333,Male,25,Beauty,3,76,228
AUG-20251104-ELE-1,2025-11-04,CUST-19409,Male,27,Electronics,1,807,807
AUG-20251105-CLO-2,2025-11-05,CUST-39944,Female,36,Clothing,3,53,159
AUG-20251105-CLO-1,2025-11-05,CUST-44558,Male,36,Clothing,3,306,918
AUG-20251105-CLO-0,2025-11-05,CUST-10173,Male,28,Clothing,3,249,747
AUG-20251105-ELE-2,2025-11-05,CUST-17456,Female,23,Electronics,2,1145,2290
AUG-20251105-ELE-1,2025-11-05,CUST-65428,Female,23,Electronics,2,677,1354
AUG-20251105-ELE-0,2025-11-05,CUST-56826,Male,35,Electronics,2,882,1764
AUG-20251105-BEA-2,2025-11-05,CUST-42734,Female,23,Beauty,1,210,210
AUG-20251105-BEA-1,2025-11-05,CUST-11611,Female,35,Beauty,3,162,486
AUG-20251105-BEA-0,2025-11-05,CUST-59797,Male,31,Beauty,5,159,795
AUG-20251105-BEA-3,2025-11-05,CUST-59783,Female,21,Beauty,4,101,404
AUG-20251106-CLO-0,2025-11-06,CUST-79494,Female,27,Clothing,1,70,70
AUG-20251106-CLO-4,2025-11-06,CUST-14013,Female,20,Clothing,3,195,585
AUG-20251106-CLO-3,2025-11-06,CUST-28853,Female,37,Clothing,1,240,240
AUG-20251106-CLO-2,2025-11-06,CUST-67434,Female,27,Clothing,2,133,266
AUG-20251106-CLO-1,2025-11-06,CUST-45469,Male,35,Clothing,1,53,53
AUG-20251106-ELE-3,2025-11-06,CUST-21030,Male,31,Electronics,2,1243,2486
AUG-20251106-BEA-0,2025-11-06,CUST-53620,Female,41,Beauty,5,172,860
AUG-20251106-ELE-1,2025-11-06,CUST-39612,Male,35,Electronics,1,311,311
AUG-20251106-ELE-0,2025-11-06,CUST-84927,Female,31,Electronics,2,999,1998
AUG-20251106-BEA-2,2025-11-06,CUST-39163,Male,33,Beauty,1,157,157
AUG-20251106-BEA-1,2025-11-06,CUST-40554,Male,19,Beauty,2,198,396
AUG-20251106-ELE-2,2025-11-06,CUST-22841,Male,43,Electronics,1,906,906
AUG-20251107-CLO-2,2025-11-07,CUST-16182,Male,31,Clothing,3,257,771
AUG-20251107-CLO-1,2025-11-07,CUST-83859,Male,33,Clothing,1,154,154
AUG-20251107-CLO-0,2025-11-07,CUST-47487,Female,22,Clothing,1,315,315
AUG-20251107-ELE-2,2025-11-07,CUST-19853,Female,33,Electronics,1,1074,1074
AUG-20251107-ELE-1,2025-11-07,CUST-89360,Female,25,Electronics,1,803,803
AUG-20251107-ELE-0,2025-11-07,CUST-33105,Male,37,Electronics,1,804,804
AUG-20251107-BEA-3,2025-11-07,CUST-38560,Female,26,Beauty,5,120,600
AUG-20251107-BEA-2,2025-11-07,CUST-17649,Female,37,Beauty,1,185,185
AUG-20251107-BEA-1,2025-11-07,CUST-61820,Male,27,Beauty,3,60,180
AUG-20251107-BEA-0,2025-11-07,CUST-15918,Female,28,Beauty,1,121,121
AUG-20251107-BEA-4,2025-11-07,CUST-87295,Female,19,Beauty,4,59,236
AUG-20251108-CLO-4,2025-11-08,CUST-43894,Female,26,Clothing,2,296,592
AUG-20251108-CLO-3,2025-11-08,CUST-15446,Female,34,Clothing,3,248,744
AUG-20251108-CLO-2,2025-11-08,CUST-61132,Male,37,Clothing,1,121,121
AUG-20251108-CLO-1,2025-11-08,CUST-80438,Male,24,Clothing,2,210,420
AUG-20251108-CLO-0,2025-11-08,CUST-18975,Female,37,Clothing,3,131,393
AUG-20251108-ELE-1,2025-11-08,CUST-62362,Female,29,Electronics,1,1375,1375
AUG-20251108-ELE-2,2025-11-08,CUST-26137,Male,38,Electronics,1,1205,1205
AUG-20251108-BEA-4,2025-11-08,CUST-71051,Female,27,Beauty,2,218,436
AUG-20251108-BEA-3,2025-11-08,CUST-74438,Female,24,Beauty,1,146,146
AUG-20251108-BEA-2,2025-11-08,CUST-53288,Male,31,Beauty,1,154,154
AUG-20251108-BEA-1,2025-11-08,CUST-74599,Female,25,Beauty,1,107,107
AUG-20251108-BEA-0,2025-11-08,CUST-24082,Female,18,Beauty,3,62,186
AUG-20251108-ELE-0,2025-11-08,CUST-50356,Male,21,Electronics,2,562,1124
AUG-20251109-CLO-3,2025-11-09,CUST-64678,Male,21,Clothing,2,281,562
AUG-20251109-CLO-2,2025-11-09,CUST-42450,Female,27,Clothing,2,500,1000
AUG-20251109-CLO-1,2025-11-09,CUST-79424,Female,34,Clothing,2,283,566
AUG-20251109-CLO-0,2025-11-09,CUST-51573,Female,39,Clothing,2,68,136
AUG-20251109-ELE-3,2025-11-09,CUST-17098,Male,33,Electronics,2,1369,2738
AUG-20251109-ELE-2,2025-11-09,CUST-90198,Male,24,Electronics,2,1624,3248
AUG-20251109-ELE-1,2025-11-09,CUST-23514,Male,22,Electronics,2,514,1028
AUG-20251109-BEA-3,2025-11-09,CUST-32042,Female,30,Beauty,1,70,70
AUG-20251109-BEA-2,2025-11-09,CUST-66154,Male,21,Beauty,1,45,45
AUG-20251109-BEA-1,2025-11-09,CUST-12326,Female,22,Beauty,3,69,207
AUG-20251109-BEA-0,2025-11-09,CUST-65218,Female,36,Beauty,4,151,604
AUG-20251109-ELE-0,2025-11-09,CUST-54246,Male,32,Electronics,1,331,331
AUG-20251110-CLO-4,2025-11-10,CUST-67897,Female,31,Clothing,3,523,1569
AUG-20251110-CLO-3,2025-11-10,CUST-77491,Male,36,Clothing,2,396,792
AUG-20251110-CLO-2,2025-11-10,CUST-91460,Male,21,Clothing,3,273,819
AUG-20251110-CLO-1,2025-11-10,CUST-61804,Male,26,Clothing,1,486,486
AUG-20251110-CLO-0,2025-11-10,CUST-25454,Male,18,Clothing,3,489,1467
AUG-20251110-ELE-2,2025-11-10,CUST-46996,Male,35,Electronics,2,1721,3442
AUG-20251110-ELE-3,2025-11-10,CUST-15773,Male,18,Electronics,1,624,624
AUG-20251110-ELE-0,2025-11-10,CUST-91773,Female,42,Electronics,1,483,483
AUG-20251110-BEA-0,2025-11-10,CUST-24034,Female,18,Beauty,3,101,303
AUG-20251110-BEA-1,2025-11-10,CUST-92239,Female,35,Beauty,2,192,384
AUG-20251110-ELE-1,2025-11-10,CUST-42218,Male,43,Electronics,2,1594,3188
AUG-20251110-BEA-3,2025-11-10,CUST-28982,Male,23,Beauty,5,169,845
AUG-20251110-BEA-4,2025-11-10,CUST-59419,Male,29,Beauty,5,121,605
AUG-20251110-BEA-2,2025-11-10,CUST-24904,Female,24,Beauty,4,92,368
AUG-20251111-CLO-4,2025-11-11,CUST-87430,Female,28,Clothing,2,398,796
AUG-20251111-CLO-3,2025-11-11,CUST-65800,Male,27,Clothing,3,362,1086
AUG-20251111-CLO-2,2025-11-11,CUST-94241,Male,19,Clothing,3,313,939
AUG-20251111-CLO-1,2025-11-11,CUST-90236,Male,24,Clothing,2,171,342
AUG-20251111-CLO-0,2025-11-11,CUST-34441,Male,27,Clothing,2,118,236
AUG-20251111-ELE-3,2025-11-11,CUST-31515,Female,20,Electronics,2,977,1954
AUG-20251111-ELE-2,2025-11-11,CUST-69431,Male,26,Electronics,1,1417,1417
AUG-20251111-ELE-0,2025-11-11,CUST-36240,Female,32,Electronics,1,1207,1207
AUG-20251111-BEA-4,2025-11-11,CUST-62801,Female,29,Beauty,4,205,820
AUG-20251111-BEA-3,2025-11-11,CUST-74532,Male,30,Beauty,1,43,43
AUG-20251111-BEA-2,2025-11-11,CUST-73205,Female,24,Beauty,4,211,844
AUG-20251111-BEA-1,2025-11-11,CUST-63421,Female,24,Beauty,2,180,360
AUG-20251111-BEA-0,2025-11-11,CUST-90232,Female,26,Beauty,1,64,64
AUG-20251111-ELE-1,2025-11-11,CUST-95556,Male,29,Electronics,1,1538,1538
AUG-20251112-ELE-4,2025-11-12,CUST-99344,Male,36,Electronics,1,914,914
AUG-20251112-CLO-2,2025-11-12,CUST-81311,Male,30,Clothing,3,124,372
AUG-20251112-CLO-1,2025-11-12,CUST-92514,Male,31,Clothing,2,296,592
AUG-20251112-CLO-0,2025-11-12,CUST-95329,Male,24,Clothing,3,277,831
AUG-20251112-ELE-3,2025-11-12,CUST-41417,Male,28,Electronics,1,754,754
AUG-20251112-ELE-2,2025-11-12,CUST-29758,Male,40,Electronics,1,1280,1280
AUG-20251112-ELE-1,2025-11-12,CUST-58376,Male,32,Electronics,2,730,1460
AUG-20251112-ELE-0,2025-11-12,CUST-34236,Male,35,Electronics,1,1024,1024
AUG-20251112-BEA-2,2025-11-12,CUST-24195,Female,33,Beauty,4,71,284
AUG-20251112-BEA-1,2025-11-12,CUST-74120,Male,28,Beauty,3,172,516
AUG-20251112-BEA-0,2025-11-12,CUST-44299,Female,34,Beauty,4,250,1000
AUG-20251113-CLO-4,2025-11-13,CUST-85173,Male,32,Clothing,1,107,107
AUG-20251113-CLO-3,2025-11-13,CUST-63633,Female,23,Clothing,2,403,806
AUG-20251113-CLO-2,2025-11-13,CUST-16321,Male,40,Clothing,3,173,519
AUG-20251113-CLO-1,2025-11-13,CUST-28512,Male,20,Clothing,1,78,78
AUG-20251113-CLO-0,2025-11-13,CUST-22602,Female,30,Clothing,2,200,400
AUG-20251113-ELE-3,2025-11-13,CUST-55668,Male,22,Electronics,1,966,966
AUG-20251113-ELE-2,2025-11-13,CUST-91533,Female,37,Electronics,2,1168,2336
AUG-20251113-ELE-1,2025-11-13,CUST-88570,Male,29,Electronics,1,1322,1322
AUG-20251113-ELE-0,2025-11-13,CUST-25425,Female,23,Electronics,1,1542,1542
AUG-20251113-BEA-3,2025-11-13,CUST-25528,Female,24,Beauty,4,136,544
AUG-20251113-BEA-2,2025-11-13,CUST-94568,Female,34,Beauty,5,265,1325
AUG-20251113-BEA-1,2025-11-13,CUST-63766,Female,26,Beauty,1,48,48
AUG-20251113-BEA-0,2025-11-13,CUST-22849,Female,33,Beauty,1,239,239
AUG-20251114-CLO-3,2025-11-14,CUST-16490,Female,28,Clothing,2,254,508
AUG-20251114-CLO-1,2025-11-14,CUST-92850,Female,27,Clothing,3,371,1113
AUG-20251114-CLO-0,2025-11-14,CUST-24254,Female,25,Clothing,3,292,876
AUG-20251114-ELE-4,2025-11-14,CUST-64877,Female,21,Electronics,2,329,658
AUG-20251114-ELE-3,2025-11-14,CUST-23132,Male,37,Electronics,1,1049,1049
AUG-20251114-CLO-4,2025-11-14,CUST-95205,Female,31,Clothing,1,257,257
AUG-20251114-ELE-1,2025-11-14,CUST-82237,Male,35,Electronics,1,1355,1355
AUG-20251114-ELE-2,2025-11-14,CUST-94664,Male,45,Electronics,2,1088,2176
AUG-20251114-BEA-0,2025-11-14,CUST-31130,Female,21,Beauty,2,196,392
AUG-20251114-CLO-2,2025-11-14,CUST-22712,Female,18,Clothing,1,204,204
AUG-20251114-ELE-0,2025-11-14,CUST-51686,Male,41,Electronics,1,513,513
AUG-20251114-BEA-2,2025-11-14,CUST-68325,Female,28,Beauty,4,182,728
AUG-20251114-BEA-1,2025-11-14,CUST-48494,Female,23,Beauty,3,90,270
AUG-20251115-CLO-3,2025-11-15,CUST-68866,Male,23,Clothing,1,71,71
AUG-20251115-CLO-2,2025-11-15,CUST-11258,Male,23,Clothing,3,387,1161
AUG-20251115-CLO-1,2025-11-15,CUST-50697,Male,29,Clothing,2,348,696
AUG-20251115-CLO-0,2025-11-15,CUST-85741,Female,18,Clothing,1,278,278
AUG-20251115-ELE-2,2025-11-15,CUST-67572,Female,39,Electronics,1,794,794
AUG-20251115-ELE-3,2025-11-15,CUST-62336,Female,27,Electronics,2,733,1466
AUG-20251115-ELE-0,2025-11-15,CUST-14442,Female,31,Electronics,1,584,584
AUG-20251115-BEA-3,2025-11-15,CUST-82164,Male,28,Beauty,1,133,133
AUG-20251115-BEA-2,2025-11-15,CUST-73041,Female,22,Beauty,5,155,775
AUG-20251115-BEA-1,2025-11-15,CUST-50058,Male,36,Beauty,4,221,884
AUG-20251115-BEA-0,2025-11-15,CUST-18188,Male,27,Beauty,4,185,740
AUG-20251115-ELE-1,2025-11-15,CUST-34303,Male,32,Electronics,1,1420,1420
AUG-20251116-CLO-1,2025-11-16,CUST-69882,Male,24,Clothing,1,118,118
AUG-20251116-CLO-2,2025-11-16,CUST-56898,Male,35,Clothing,2,285,570
AUG-20251116-CLO-3,2025-11-16,CUST-37928,Male,28,Clothing,2,214,428
AUG-20251116-CLO-0,2025-11-16,CUST-65027,Female,39,Clothing,1,270,270
AUG-20251116-CLO-4,2025-11-16,CUST-99455,Male,28,Clothing,3,122,366
AUG-20251116-ELE-2,2025-11-16,CUST-86328,Female,33,Electronics,2,1258,2516
AUG-20251116-BEA-1,2025-11-16,CUST-27082,Female,20,Beauty,3,71,213
AUG-20251116-ELE-0,2025-11-16,CUST-83529,Male,36,Electronics,1,674,674
AUG-20251116-BEA-4,2025-11-16,CUST-68801,Female,23,Beauty,3,131,393
AUG-20251116-BEA-3,2025-11-16,CUST-20087,Female,18,Beauty,2,228,456
AUG-20251116-BEA-2,2025-11-16,CUST-33388,Female,24,Beauty,1,57,57
AUG-20251116-BEA-0,2025-11-16,CUST-34132,Female,30,Beauty,1,138,138
AUG-20251116-ELE-1,2025-11-16,CUST-63726,Female,42,Electronics,1,1040,1040
AUG-20251117-ELE-3,2025-11-17,CUST-24742,Male,42,Electronics,1,372,372
AUG-20251117-CLO-2,2025-11-17,CUST-27738,Male,26,Clothing,2,174,348
AUG-20251117-CLO-1,2025-11-17,CUST-59914,Male,28,Clothing,3,108,324
AUG-20251117-CLO-0,2025-11-17,CUST-12075,Male,29,Clothing,2,96,192
AUG-20251117-ELE-4,2025-11-17,CUST-37592,Female,20,Electronics,2,978,1956
AUG-20251117-ELE-2,2025-11-17,CUST-58661,Male,21,Electronics,1,466,466
AUG-20251117-BEA-0,2025-11-17,CUST-64010,Male,22,Beauty,2,51,102
AUG-20251117-ELE-0,2025-11-17,CUST-26934,Male,34,Electronics,2,811,1622
AUG-20251117-BEA-4,2025-11-17,CUST-59675,Female,27,Beauty,1,128,128
AUG-20251117-BEA-3,2025-11-17,CUST-38107,Female,21,Beauty,1,81,81
AUG-20251117-BEA-2,2025-11-17,CUST-84585,Female,24,Beauty,3,148,444
AUG-20251117-BEA-1,2025-11-17,CUST-19930,Male,24,Beauty,2,80,160
AUG-20251117-ELE-1,2025-11-17,CUST-11953,Male,33,Electronics,1,200,200
AUG-20251118-CLO-4,2025-11-18,CUST-92857,Male,32,Clothing,1,246,246
AUG-20251118-CLO-3,2025-11-18,CUST-10234,Male,31,Clothing,2,299,598
AUG-20251118-CLO-2,2025-11-18,CUST-47037,Male,22,Clothing,3,197,591
AUG-20251118-CLO-1,2025-11-18,CUST-62442,Male,29,Clothing,1,281,281
AUG-20251118-CLO-0,2025-11-18,CUST-78249,Female,33,Clothing,2,363,726
AUG-20251118-ELE-1,2025-11-18,CUST-81539,Male,25,Electronics,2,666,1332
AUG-20251118-ELE-0,2025-11-18,CUST-87084,Male,29,Electronics,2,1037,2074
AUG-20251118-BEA-2,2025-11-18,CUST-86414,Female,31,Beauty,4,192,768
AUG-20251118-BEA-1,2025-11-18,CUST-73094,Female,25,Beauty,1,38,38
AUG-20251118-BEA-0,2025-11-18,CUST-41246,Male,30,Beauty,5,155,775
AUG-20251118-ELE-2,2025-11-18,CUST-98125,Female,40,Electronics,2,678,1356
AUG-20251119-CLO-3,2025-11-19,CUST-27030,Female,26,Clothing,3,158,474
AUG-20251119-CLO-2,2025-11-19,CUST-66757,Female,27,Clothing,1,339,339
AUG-20251119-CLO-1,2025-11-19,CUST-18589,Male,28,Clothing,3,105,315
AUG-20251119-CLO-0,2025-11-19,CUST-82499,Male,18,Clothing,3,338,1014
AUG-20251119-ELE-2,2025-11-19,CUST-98507,Male,31,Electronics,1,773,773
AUG-20251119-ELE-1,2025-11-19,CUST-38269,Female,39,Electronics,2,737,1474
AUG-20251119-BEA-4,2025-11-19,CUST-90600,Male,25,Beauty,5,38,190
AUG-20251119-BEA-3,2025-11-19,CUST-16868,Female,18,Beauty,4,141,564
AUG-20251119-BEA-2,2025-11-19,CUST-17992,Male,28,Beauty,3,31,93
AUG-20251119-BEA-1,2025-11-19,CUST-43112,Female,27,Beauty,1,190,190
AUG-20251119-BEA-0,2025-11-19,CUST-65862,Female,26,Beauty,5,178,890
AUG-20251119-ELE-0,2025-11-19,CUST-25970,Male,40,Electronics,1,1287,1287
AUG-20251120-CLO-4,2025-11-20,CUST-72095,Male,33,Clothing,2,126,252
AUG-20251120-CLO-3,2025-11-20,CUST-77805,Male,23,Clothing,3,197,591
AUG-20251120-CLO-2,2025-11-20,CUST-45454,Female,30,Clothing,3,249,747
AUG-20251120-CLO-1,2025-11-20,CUST-59761,Female,18,Clothing,2,57,114
AUG-20251120-CLO-0,2025-11-20,CUST-52677,Female,22,Clothing,1,199,199
AUG-20251120-ELE-2,2025-11-20,CUST-76611,Male,45,Electronics,1,914,914
AUG-20251120-ELE-0,2025-11-20,CUST-13879,Female,34,Electronics,1,264,264
AUG-20251120-BEA-4,2025-11-20,CUST-13309,Female,45,Beauty,4,197,788
AUG-20251120-BEA-3,2025-11-20,CUST-78311,Male,28,Beauty,5,49,245
AUG-20251120-BEA-2,2025-11-20,CUST-57057,Female,18,Beauty,5,148,740
AUG-20251120-BEA-1,2025-11-20,CUST-66903,Female,26,Beauty,5,187,935
AUG-20251120-BEA-0,2025-11-20,CUST-44371,Female,27,Beauty,2,75,150
AUG-20251120-ELE-1,2025-11-20,CUST-53846,Male,31,Electronics,1,819,819
AUG-20251121-CLO-0,2025-11-21,CUST-67057,Female,26,Clothing,3,302,906
AUG-20251121-CLO-3,2025-11-21,CUST-28782,Male,30,Clothing,3,399,1197
AUG-20251121-CLO-2,2025-11-21,CUST-83320,Male,35,Clothing,3,102,306
AUG-20251121-CLO-4,2025-11-21,CUST-46191,Male,28,Clothing,3,270,810
AUG-20251121-ELE-2,2025-11-21,CUST-13134,Male,32,Electronics,1,1110,1110
AUG-20251121-CLO-1,2025-11-21,CUST-10967,Female,20,Clothing,1,226,226
AUG-20251121-ELE-0,2025-11-21,CUST-90532,Female,29,Electronics,2,649,1298
AUG-20251121-BEA-3,2025-11-21,CUST-14299,Male,33,Beauty,4,114,456
AUG-20251121-BEA-2,2025-11-21,CUST-19563,Female,30,Beauty,4,65,260
AUG-20251121-BEA-1,2025-11-21,CUST-92944,Female,33,Beauty,3,192,576
AUG-20251121-BEA-0,2025-11-21,CUST-53987,Female,28,Beauty,1,192,192
AUG-20251121-ELE-1,2025-11-21,CUST-88957,Male,33,Electronics,2,693,1386
AUG-20251122-CLO-2,2025-11-22,CUST-56175,Female,35,Clothing,2,117,234
AUG-20251122-CLO-1,2025-11-22,CUST-13729,Female,33,Clothing,1,149,149
AUG-20251122-CLO-0,2025-11-22,CUST-11479,Female,33,Clothing,1,289,289
AUG-20251122-ELE-2,2025-11-22,CUST-56031,Male,34,Electronics,2,219,438
AUG-20251122-ELE-1,2025-11-22,CUST-33189,Male,33,Electronics,2,656,1312
AUG-20251122-ELE-0,2025-11-22,CUST-14163,Male,36,Electronics,2,734,1468
AUG-20251122-BEA-2,2025-11-22,CUST-51181,Female,39,Beauty,2,127,254
AUG-20251122-BEA-1,2025-11-22,CUST-28069,Female,20,Beauty,5,207,1035
AUG-20251122-BEA-0,2025-11-22,CUST-83662,Female,20,Beauty,4,54,216
AUG-20251123-CLO-4,2025-11-23,CUST-66720,Female,32,Clothing,2,235,470
AUG-20251123-CLO-3,2025-11-23,CUST-10810,Male,18,Clothing,2,237,474
AUG-20251123-CLO-2,2025-11-23,CUST-31878,Male,30,Clothing,2,68,136
AUG-20251123-CLO-1,2025-11-23,CUST-39407,Female,24,Clothing,2,379,758
AUG-20251123-CLO-0,2025-11-23,CUST-93202,Male,31,Clothing,2,278,556
